Sweep	Chain_1	Chain_2	Chain_3	
6406	-101.2994407968	-140.9217316575	-200.7432461984	
6407	-100.2557757375	-137.5473936822	-210.2125293651	
6408	-110.2459716258	-160.672170803	-214.8454150191	
6409	-110.2459716258	-160.672170803	-214.8454150191	
6410	-110.2459716258	-160.672170803	-214.8454150191	
6411	-100.2557757375	-175.1656317961	-214.8454150191	
6412	-100.2557757375	-175.1656317961	-214.8454150191	
6413	-114.7332567275	-139.3343943057	-214.8454150191	
6414	-105.2363440225	-160.6250955252	-215.0415366243	
6415	-105.2363440225	-160.6250955252	-215.0415366243	
6416	-104.8226177173	-160.7882690605	-215.4957005094	
6417	-107.0857824562	-153.0571335948	-216.8456748184	
6418	-108.6132151618	-152.4947298002	-214.6142828456	
6419	-108.6132151618	-152.4947298002	-214.6142828456	
6420	-107.2118378745	-156.5733336169	-214.6142828456	
6421	-107.2118378745	-156.5733336169	-214.6142828456	
6422	-105.6886461097	-156.5329602767	-216.0656843898	
6423	-98.64143050973	-154.9278309498	-217.2421361753	
6424	-95.32530610174	-163.6213463047	-216.6052467784	
6425	-95.32530610174	-163.6213463047	-216.6052467784	
6426	-95.32530610174	-163.6213463047	-216.6052467784	
6427	-95.32530610174	-167.6910953642	-216.6052467784	
6428	-95.32530610174	-167.6910953642	-216.6052467784	
6429	-102.2861702693	-142.7994108762	-215.4442964858	
6430	-101.7531170054	-147.8206480978	-216.5215715307	
6431	-101.7531170054	-147.8206480978	-216.5215715307	
6432	-104.4639664605	-149.69290371	-216.2042091456	
6433	-104.4639664605	-149.69290371	-216.2042091456	
6434	-104.4639664605	-149.69290371	-216.2042091456	
6435	-95.25503015197	-126.631679217	-225.0719026224	
6436	-95.25503015197	-126.631679217	-225.0719026224	
6437	-96.12897924769	-126.8203254566	-223.4845290163	
6438	-95.84970780205	-123.1334457619	-215.824919266	
6439	-152.615559162	-113.475140233	-218.8143932704	
6440	-105.842431365	-140.9595823153	-218.8143932704	
6441	-100.7833527026	-130.6229371587	-216.0696471382	
6442	-95.66014095779	-134.2703629629	-208.4325265598	
6443	-96.98072051365	-134.8518712888	-207.6259512706	
6444	-96.09937154275	-134.3821894678	-208.0444339813	
6445	-94.41978913154	-140.295744032	-219.5306834242	
6446	-94.41978913154	-140.295744032	-219.5306834242	
6447	-96.13540909524	-140.5108387478	-215.5169402923	
6448	-96.13540909524	-140.5108387478	-215.5169402923	
6449	-97.2148095835	-138.4048837927	-215.5169402923	
6450	-105.7804570765	-134.4650955777	-217.7838397432	
6451	-105.7804570765	-134.4650955777	-217.7838397432	
6452	-134.2877257101	-105.7693116725	-217.2514425007	
6453	-91.71079077805	-120.9391799454	-214.4541541926	
6454	-99.81535641541	-137.3321954598	-199.9601571909	
6455	-99.81535641541	-137.3321954598	-199.9601571909	
6456	-91.89231659415	-133.8620626174	-184.7497627377	
6457	-98.275066618	-139.1184115704	-201.4688899059	
6458	-98.275066618	-139.1184115704	-201.4688899059	
6459	-98.275066618	-139.1184115704	-201.4688899059	
6460	-98.3926125831	-139.1407931445	-201.4539017676	
6461	-93.62535009576	-146.5016431266	-205.5915472662	
6462	-95.79018985509	-147.8889175289	-205.1429531566	
6463	-101.4847677466	-127.0325379059	-214.5100907745	
6464	-101.4847677466	-127.0325379059	-214.5100907745	
6465	-102.7501639026	-136.9885002811	-215.2817938065	
6466	-115.4505846881	-129.4358284922	-208.2260605265	
6467	-103.5143264405	-120.8980609925	-202.217114358	
6468	-106.1591144383	-140.3152050132	-197.5506850427	
6469	-95.61058410646	-123.0143290735	-192.464563336	
6470	-95.61058410646	-123.0143290735	-192.464563336	
6471	-95.61058410646	-131.7184613139	-204.8786912222	
6472	-102.0890034307	-133.4701729391	-202.5225656333	
6473	-101.7605457173	-126.3755973624	-204.9376666393	
6474	-101.7605457173	-126.3755973624	-204.9376666393	
6475	-107.4884696276	-131.7888153976	-205.1005337353	
6476	-122.5820075446	-125.530262247	-216.5719335168	
6477	-118.4416839581	-148.9236105386	-215.4387204655	
6478	-128.0634110828	-121.5653337941	-215.4387204655	
6479	-127.0048646695	-150.0781772124	-215.4387204655	
6480	-127.0048646695	-150.0781772124	-215.4387204655	
6481	-127.0048646695	-150.0781772124	-215.4387204655	
6482	-127.0048646695	-150.0781772124	-215.4387204655	
6483	-126.9135636937	-150.0900597211	-215.7104280312	
6484	-126.9135636937	-150.0900597211	-215.7104280312	
6485	-105.5702299262	-164.5509316472	-210.5795579899	
6486	-107.8263955476	-167.1503269971	-215.7104280312	
6487	-107.4536863624	-183.9106722457	-200.9447043943	
6488	-115.382569551	-150.4721114744	-203.3832207188	
6489	-121.8167366202	-145.1275034916	-203.242510576	
6490	-114.6513341515	-137.9381079043	-210.4907590919	
6491	-138.248383374	-115.1846132609	-208.9617716703	
6492	-132.1903443945	-101.4719358714	-214.8609120427	
6493	-101.4719358714	-132.1903443945	-214.8609120427	
6494	-105.9452560744	-160.9081861919	-207.9486287293	
6495	-106.5001946293	-154.3400230775	-202.9239444494	
6496	-106.7962354197	-154.4962999229	-202.4976233574	
6497	-96.69034626258	-135.8879521478	-209.1705226663	
6498	-96.61592754767	-139.9135203802	-215.399315899	
6499	-96.61592754767	-139.9135203802	-215.399315899	
6500	-96.61592754767	-139.9135203802	-215.399315899	
6501	-97.06672119589	-145.302945182	-215.0159118313	
6502	-96.41755380179	-144.7486562419	-215.6346599504	
6503	-96.41755380179	-144.7486562419	-215.6346599504	
6504	-100.0549224667	-151.0961867458	-216.2555609813	
6505	-100.0449385405	-151.3280207551	-215.3771872251	
6506	-99.93426504706	-151.2579138703	-215.5173295415	
6507	-109.7820679964	-137.7970184376	-215.5173295415	
6508	-97.81687143398	-143.6964842022	-215.5173295415	
6509	-97.10232656292	-143.3610759707	-217.2719974173	
6510	-97.96211474743	-134.9031853781	-203.5292796589	
6511	-97.96211474743	-134.9031853781	-203.5292796589	
6512	-100.8448470432	-149.4992931336	-197.4002745427	
6513	-100.8448470432	-149.4992931336	-197.4002745427	
6514	-98.64706450039	-135.1868798408	-215.8915699188	
6515	-98.49111576439	-124.4967389073	-211.3739018081	
6516	-98.31074759855	-124.5017096013	-212.0289031431	
6517	-98.31074759855	-124.5017096013	-212.0289031431	
6518	-98.31074759855	-124.5017096013	-212.0289031431	
6519	-98.40909261974	-124.4853462163	-211.6306835457	
6520	-98.40909261974	-124.4853462163	-211.6306835457	
6521	-98.40909261974	-124.4853462163	-211.6306835457	
6522	-137.220259608	-115.7289035245	-216.4878478818	
6523	-94.36645199295	-130.3035367359	-206.1500083734	
6524	-94.36645199295	-150.2457964844	-198.5719923947	
6525	-94.36645199295	-123.1260377492	-216.1604074767	
6526	-94.36645199295	-123.1260377492	-216.1604074767	
6527	-94.36645199295	-138.275396665	-208.9019693614	
6528	-94.36645199295	-138.275396665	-208.9019693614	
6529	-94.36645199295	-132.1493213573	-205.4457202262	
6530	-94.36645199295	-132.1493213573	-205.4457202262	
6531	-94.55614354339	-138.446699526	-208.8914085997	
6532	-111.7496914753	-142.3255083465	-215.8286292768	
6533	-111.7496914753	-142.3255083465	-215.8286292768	
6534	-98.88410176869	-131.3399799794	-218.0704391634	
6535	-99.12603671988	-139.7409831077	-203.7589048738	
6536	-99.12603671988	-139.7409831077	-203.7589048738	
6537	-99.19152299031	-139.7857959544	-203.6082431528	
6538	-103.9376605108	-130.43002704	-210.6729215144	
6539	-98.75974911274	-138.3283143227	-199.0328835242	
6540	-101.2342608192	-158.5137787204	-193.9536242419	
6541	-106.0021935587	-136.8985763885	-196.9417305454	
6542	-106.1598733999	-136.7477355334	-195.9556708009	
6543	-106.4473011588	-136.8328454607	-195.4237736657	
6544	-124.7417415401	-124.5201066397	-196.7334697698	
6545	-123.3898786085	-110.5133742921	-195.7609960847	
6546	-110.8100473658	-123.4624722713	-194.0005626899	
6547	-110.8100473658	-123.4624722713	-194.0005626899	
6548	-123.4624722713	-110.8100473658	-194.0005626899	
6549	-117.7671465173	-106.1653671847	-209.6195091785	
6550	-122.1300708776	-123.7372205441	-203.6677449329	
6551	-109.4831521062	-134.4523136691	-201.9673343604	
6552	-108.5991909362	-136.9032035181	-210.5366882983	
6553	-119.1890266298	-121.7499556114	-209.0494699122	
6554	-118.7149326484	-121.2741779048	-210.6971364412	
6555	-112.1183998521	-127.1305378772	-209.5122694328	
6556	-112.1183998521	-123.823309241	-217.3365824441	
6557	-123.1225420293	-143.0787556197	-201.3603086821	
6558	-112.1121665386	-130.4019584245	-197.4864610759	
6559	-120.4657054949	-120.7649653525	-211.247171981	
6560	-120.7260439	-120.5219990661	-211.8673615721	
6561	-118.3873247904	-112.563830269	-209.616650771	
6562	-117.5167228481	-118.3873247904	-215.8417694801	
6563	-138.922116425	-122.943028733	-215.8417694801	
6564	-138.922116425	-122.943028733	-215.8417694801	
6565	-116.224975417	-132.9657575841	-215.8417694801	
6566	-132.9657575841	-116.224975417	-215.8417694801	
6567	-116.224975417	-132.9657575841	-215.8417694801	
6568	-115.0516613216	-131.8114572124	-215.8417694801	
6569	-131.8114572124	-115.0516613216	-215.8417694801	
6570	-115.0516613216	-131.8114572124	-215.8417694801	
6571	-130.5944487532	-113.1820875373	-223.9154141277	
6572	-113.1820875373	-130.5944487532	-223.9154141277	
6573	-112.9428058782	-130.5439503697	-224.2832408972	
6574	-130.5439503697	-112.9428058782	-224.2832408972	
6575	-113.8777639205	-130.8551859367	-223.1300934755	
6576	-113.8777639205	-130.8551859367	-223.1300934755	
6577	-113.1857997564	-130.5954340508	-223.9102116591	
6578	-110.0562224285	-116.09490928	-202.8416112379	
6579	-116.5686345917	-106.2573182886	-217.0852796145	
6580	-110.6100707639	-113.5113086755	-217.0852796145	
6581	-117.8335265828	-116.3058133236	-217.0852796145	
6582	-124.0041078282	-130.3912250666	-211.3504407433	
6583	-108.1401878782	-124.7544666869	-219.1592719172	
6584	-118.5718018053	-137.6819770307	-220.2307908829	
6585	-125.4897897139	-124.1265651717	-205.0453282359	
6586	-124.1265651717	-125.4897897139	-205.0453282359	
6587	-123.9559564179	-125.2547648984	-204.2069803206	
6588	-125.2547648984	-123.9559564179	-204.2069803206	
6589	-125.3053784513	-124.1521482516	-202.0766373748	
6590	-121.9349387299	-148.7019901988	-216.4924073866	
6591	-117.76247116	-145.1379859058	-201.0665870856	
6592	-117.7620813365	-145.1377411272	-201.0679637154	
6593	-131.8450999448	-120.8269018025	-216.4946697233	
6594	-115.991434745	-132.3919176153	-216.4946697233	
6595	-116.3007252733	-132.8253379563	-218.9687687206	
6596	-132.4841297479	-129.9331238934	-215.9553783652	
6597	-128.6083407797	-135.2408887722	-215.9553783652	
6598	-129.2483476987	-135.516391656	-214.8795445984	
6599	-129.0534187611	-139.3885173546	-198.8898644527	
6600	-119.0713865015	-135.0300784914	-172.670662916	
6601	-115.8340780545	-132.6453961711	-169.0211992538	
6602	-112.0828062375	-142.4404392494	-166.543412432	
6603	-112.0828062375	-142.4404392494	-166.543412432	
6604	-112.0828062375	-142.4404392494	-166.543412432	
6605	-112.2332960563	-142.2325189374	-166.0303208531	
6606	-112.2332960563	-163.7678105087	-141.4842675572	
6607	-112.2332960563	-163.7678105087	-141.4842675572	
6608	-112.2332960563	-141.4842675572	-163.7678105087	
6609	-112.2332960563	-141.4842675572	-163.7678105087	
6610	-109.3939012302	-149.140105023	-182.2958952367	
6611	-109.3939012302	-149.140105023	-182.2958952367	
6612	-120.5640285682	-149.964125326	-183.656607054	
6613	-120.5640285682	-149.964125326	-183.656607054	
6614	-116.8448033801	-154.746890558	-184.073619704	
6615	-117.9266845383	-153.2726852646	-180.8429785058	
6616	-117.3563625833	-153.35652664	-181.4061804263	
6617	-108.87734965	-161.5744121585	-184.2826637173	
6618	-108.87734965	-161.5744121585	-184.2826637173	
6619	-108.7073906058	-161.5743618642	-184.5985823959	
6620	-108.7073906058	-161.5743618642	-184.5985823959	
6621	-114.4379755349	-149.9532221742	-176.4462811982	
6622	-113.837781281	-139.6690283383	-168.4873158012	
6623	-113.837781281	-168.4873158012	-139.6690283383	
6624	-108.5481116983	-141.6630808488	-154.928756806	
6625	-108.5481116983	-141.6630808488	-154.928756806	
6626	-108.5717181481	-141.6608838583	-154.8979459752	
6627	-108.5717181481	-141.6608838583	-154.8979459752	
6628	-108.6490615428	-141.6799700458	-154.8596722223	
6629	-108.5890016339	-141.6627861771	-154.8837633114	
6630	-108.5569349623	-154.9150618168	-141.6613466106	
6631	-108.5569349623	-154.9150618168	-141.6613466106	
6632	-112.1969960224	-163.5524365335	-149.9907056241	
6633	-112.1969960224	-149.9907056241	-163.5524365335	
6634	-120.0474192596	-139.9643762522	-168.4663349099	
6635	-114.1225165987	-163.6894520732	-139.3025226472	
6636	-113.6028328986	-139.0587466633	-163.7451246109	
6637	-136.101955026	-138.9904362038	-158.2071611372	
6638	-139.1397075353	-136.2596400607	-158.149717347	
6639	-142.4997210747	-122.8210874304	-167.8079939827	
6640	-108.9895495332	-145.257737121	-168.7293926833	
6641	-108.9895495332	-145.257737121	-168.7293926833	
6642	-114.8519341998	-165.0793818461	-200.7676566197	
6643	-111.9105503554	-143.5245327192	-211.1744450542	
6644	-107.6731920772	-127.0324059146	-200.2363430095	
6645	-108.3074374356	-127.467979883	-199.0094154596	
6646	-108.2206367597	-140.8549024935	-205.2260102318	
6647	-105.095963223	-141.6480936807	-215.9200600661	
6648	-109.0053190121	-135.0607189903	-215.9200600661	
6649	-106.901463848	-140.4209105006	-217.2608796292	
6650	-106.901463848	-140.4209105006	-217.2608796292	
6651	-106.901463848	-140.4209105006	-217.2608796292	
6652	-106.901463848	-140.4209105006	-217.2608796292	
6653	-120.2195328994	-143.1684964976	-216.0038257063	
6654	-120.2195328994	-143.1684964976	-216.0038257063	
6655	-110.410748145	-140.4919748377	-216.0038257063	
6656	-110.410748145	-140.4919748377	-216.0038257063	
6657	-110.410748145	-140.4919748377	-216.0038257063	
6658	-120.529612093	-208.3567093963	-166.0609620531	
6659	-120.529612093	-166.0609620531	-208.3567093963	
6660	-120.529612093	-166.0609620531	-208.3567093963	
6661	-120.529612093	-166.0609620531	-208.3567093963	
6662	-114.7750493995	-163.7122416019	-202.5836092525	
6663	-127.1237545809	-155.8246834275	-194.4407289693	
6664	-127.1237545809	-155.8246834275	-194.4407289693	
6665	-155.8246834275	-127.1237545809	-194.4407289693	
6666	-129.9396724472	-156.0627484027	-209.9137081761	
6667	-122.7985826266	-121.421343195	-204.9293401741	
6668	-121.421343195	-122.7985826266	-204.9293401741	
6669	-118.5394910697	-128.7732452563	-202.5242851235	
6670	-118.5394910697	-128.7732452563	-202.5242851235	
6671	-129.9612300136	-110.2891781981	-195.8080488926	
6672	-125.4627844447	-113.3651530683	-204.4872143955	
6673	-113.3651530683	-125.4627844447	-204.4872143955	
6674	-133.6766295652	-120.2011151649	-222.6975229341	
6675	-119.2106734978	-132.8624102205	-223.7116254949	
6676	-114.5625559569	-142.0544559588	-209.0288958337	
6677	-114.5625559569	-142.0544559588	-209.0288958337	
6678	-114.5625559569	-142.0544559588	-209.0288958337	
6679	-128.9686755521	-114.5625559569	-199.6791756163	
6680	-126.6682498822	-129.0638094649	-211.2926952413	
6681	-126.6682498822	-119.825651232	-215.6897288438	
6682	-135.9373305008	-119.165006195	-205.0283605018	
6683	-111.898964423	-129.726188574	-194.3798146118	
6684	-110.2575255713	-159.0539408472	-205.0969805954	
6685	-110.2575255713	-138.6027568584	-196.5091406263	
6686	-115.2698151449	-132.7527389372	-189.1373385942	
6687	-118.4748895929	-132.7383596891	-210.1651262301	
6688	-119.8085589064	-140.3243795118	-196.0405176495	
6689	-116.0484953798	-134.649442016	-204.7263783458	
6690	-117.5888109848	-135.9960553413	-180.2773854113	
6691	-117.7982338488	-135.9426563342	-180.0005799591	
6692	-117.5119043547	-136.9820717726	-182.2349448948	
6693	-136.9111055952	-117.4882010116	-182.1177233294	
6694	-121.6739923285	-135.464355372	-182.1177233294	
6695	-121.8113264864	-135.8723413193	-182.7565681846	
6696	-121.8113264864	-135.8723413193	-182.7565681846	
6697	-121.8113264864	-135.8723413193	-182.7565681846	
6698	-121.6080808983	-134.8607118869	-181.1041554152	
6699	-117.390276234	-141.5939309414	-193.7625529853	
6700	-117.3807530969	-141.5671968216	-193.659557195	
6701	-105.1107352226	-132.8829469628	-204.5423328724	
6702	-107.9335641721	-137.436841017	-216.1324302502	
6703	-103.381694602	-138.7364856252	-216.1324302502	
6704	-103.0159377973	-138.6709439832	-216.7809638041	
6705	-103.0159377973	-138.6709439832	-216.7809638041	
6706	-115.5758603504	-135.9091901338	-212.0821567186	
6707	-103.0159377973	-144.7340426709	-212.8541039562	
6708	-103.8930932632	-145.1730601337	-211.3249579378	
6709	-108.7950826476	-130.4775086216	-209.6843753799	
6710	-104.2448125223	-144.0592389698	-193.7683490662	
6711	-104.2448125223	-144.0592389698	-193.7683490662	
6712	-104.2448125223	-154.9032359957	-208.7517642778	
6713	-104.2448125223	-154.9032359957	-208.7517642778	
6714	-103.7892292956	-155.609087611	-211.079662994	
6715	-103.7892292956	-155.609087611	-211.079662994	
6716	-103.9918433513	-129.9408361158	-194.6168471653	
6717	-106.6858657791	-143.1732414563	-206.2234877359	
6718	-98.12817587873	-130.0313244114	-211.7467896617	
6719	-130.0313244114	-98.12817587873	-211.7467896617	
6720	-98.12817587873	-134.1596435544	-220.5086680365	
6721	-98.10907442619	-138.7012467442	-216.4055433055	
6722	-98.10907442619	-138.7012467442	-216.4055433055	
6723	-98.10907442619	-159.0325377725	-209.4337930171	
6724	-110.6470950198	-146.5007525203	-214.9176882543	
6725	-99.81559717348	-134.0791245171	-209.516395276	
6726	-101.7753281986	-135.2972565952	-207.8965527657	
6727	-101.7753281986	-135.2972565952	-207.8965527657	
6728	-99.46974368051	-133.9897880217	-210.1327432067	
6729	-117.3471510634	-140.3386876719	-196.0059804912	
6730	-117.39783397	-140.342240968	-195.6052731356	
6731	-133.9307645683	-131.5896878614	-210.7246071221	
6732	-153.5600949905	-129.2402389211	-210.9017167905	
6733	-115.7799086949	-145.3587558012	-203.1305879253	
6734	-115.7799086949	-145.3587558012	-203.1305879253	
6735	-114.7461516158	-144.7309468456	-203.8822387904	
6736	-113.9010044775	-144.6187536818	-205.581462983	
6737	-113.9010044775	-144.6187536818	-205.581462983	
6738	-103.9182986497	-139.3279143945	-206.6880828296	
6739	-114.0413294483	-138.7862944628	-217.6477711042	
6740	-99.782011169	-132.3633097029	-211.3806878288	
6741	-111.9291315423	-138.260647503	-215.9084401375	
6742	-105.4875911953	-163.0237006359	-216.5525137406	
6743	-105.4875911953	-163.0237006359	-216.5525137406	
6744	-105.9223414331	-163.0313740958	-215.8646707596	
6745	-112.1232131252	-149.9741336471	-200.9015243675	
6746	-112.1232131252	-149.9741336471	-200.9015243675	
6747	-97.79033736646	-150.6597206163	-211.1429255485	
6748	-105.6328289544	-133.7362195849	-194.6458352904	
6749	-104.5815343301	-134.3866703112	-174.6605200546	
6750	-104.5815343301	-134.3866703112	-174.6605200546	
6751	-104.8037522656	-134.4881675385	-174.4938323717	
6752	-97.3545150891	-132.1212261201	-191.5450729271	
6753	-101.1391171193	-128.6888567537	-202.0009790973	
6754	-101.1391171193	-128.6888567537	-202.0009790973	
6755	-101.5391148996	-128.7451175098	-201.3451865151	
6756	-114.6749584125	-135.7873326176	-164.4809223648	
6757	-113.0348022183	-120.9243287275	-166.4098290681	
6758	-131.5825100342	-140.9352800413	-159.1195055549	
6759	-131.5825100342	-140.9352800413	-159.1195055549	
6760	-131.5825100342	-140.9352800413	-159.1195055549	
6761	-140.9352800413	-131.5825100342	-159.1195055549	
6762	-129.0823968305	-156.3967707845	-154.1709860338	
6763	-140.2555421055	-120.2864835159	-125.0019909938	
6764	-112.679774136	-126.5979990773	-127.0723230265	
6765	-112.4188745752	-126.1422521517	-126.209297247	
6766	-106.0408112559	-119.5572190271	-136.8990083519	
6767	-106.0408112559	-119.5572190271	-136.8990083519	
6768	-101.2248162116	-133.357145475	-127.9901943439	
6769	-96.082378982	-122.0688330106	-150.4570562693	
6770	-95.96476753092	-140.5248335478	-142.8866342221	
6771	-95.89147243405	-143.2581551946	-140.9371219014	
6772	-97.49471736496	-139.8246507985	-142.4131592202	
6773	-97.66482766641	-139.8676149507	-142.4714339799	
6774	-97.66482766641	-142.4714339799	-139.8676149507	
6775	-102.3166603455	-129.5287436952	-174.7539280655	
6776	-95.83870836903	-167.2981802997	-142.3558209384	
6777	-118.3399584767	-151.2518605997	-159.8034601245	
6778	-118.5646392441	-151.1220426705	-159.705300624	
6779	-111.3691330315	-128.4719307554	-158.1253100844	
6780	-104.571116802	-157.2402559839	-140.4817415762	
6781	-102.702727817	-138.0841075864	-157.3284566759	
6782	-102.702727817	-138.0841075864	-157.3284566759	
6783	-97.2522222387	-162.7354040291	-157.6766366412	
6784	-109.2979373219	-159.8527430472	-156.5435640746	
6785	-110.0222335998	-159.9786424991	-156.0423089043	
6786	-103.3022327162	-124.9864481626	-132.5852322986	
6787	-123.8519320741	-122.3972557754	-139.1638873132	
6788	-115.3361447491	-122.5353165824	-160.4323074436	
6789	-122.2453280115	-114.1982570326	-160.7390775831	
6790	-113.7841158673	-122.4481063807	-161.3961134096	
6791	-112.9277591222	-126.5010177624	-173.3919523197	
6792	-113.8946084802	-125.7986761202	-172.1913730166	
6793	-110.1195703774	-113.4893478708	-172.8232438436	
6794	-109.7969298035	-113.7822474173	-179.6161591779	
6795	-109.7969298035	-113.7822474173	-179.6161591779	
6796	-113.8957565054	-110.2025536224	-179.318566689	
6797	-110.2025536224	-113.8957565054	-179.318566689	
6798	-104.5297259193	-129.8267325082	-195.3455043078	
6799	-100.3878098325	-114.3954563448	-187.0335761296	
6800	-100.3878098325	-114.3954563448	-187.0335761296	
6801	-100.730622214	-114.4345088007	-186.5505639733	
6802	-100.8745565974	-120.9485289783	-164.911091204	
6803	-102.3363102535	-129.453099029	-161.9618599923	
6804	-118.8381251537	-115.1741960888	-155.3173259277	
6805	-105.0993512386	-119.2862353648	-154.9834142399	
6806	-104.3413542883	-155.5992266743	-119.3269298474	
6807	-95.78803731726	-132.5046496616	-157.0800837981	
6808	-106.1246238567	-153.2858535356	-116.2584297814	
6809	-106.1246238567	-116.2584297814	-153.2858535356	
6810	-106.1246238567	-116.2584297814	-153.2858535356	
6811	-114.8926071029	-112.0309974126	-171.7406161569	
6812	-101.1569782851	-122.049929752	-164.0989612399	
6813	-136.9737446275	-116.7300185501	-179.8071616215	
6814	-116.7300185501	-136.9737446275	-179.8071616215	
6815	-116.7300185501	-136.9737446275	-179.8071616215	
6816	-112.0056855122	-104.0096428661	-161.4751655236	
6817	-104.0096428661	-112.0056855122	-161.4751655236	
6818	-104.0096428661	-112.0056855122	-161.4751655236	
6819	-96.06282127923	-113.5942484705	-168.3667791658	
6820	-96.06282127923	-122.0874344004	-181.7901559059	
6821	-96.06282127923	-122.0874344004	-181.7901559059	
6822	-96.06282127923	-122.0874344004	-181.7901559059	
6823	-96.06282127923	-122.0874344004	-181.7901559059	
6824	-95.40598217122	-122.5469751541	-183.0984400746	
6825	-101.0094838919	-161.6445731596	-162.6497179313	
6826	-102.7618355496	-161.5212273672	-161.451442629	
6827	-96.71276467796	-181.0326989993	-128.136671554	
6828	-114.980054306	-132.0351195276	-159.7577745037	
6829	-132.0351195276	-114.980054306	-159.7577745037	
6830	-114.980054306	-132.0351195276	-159.7577745037	
6831	-96.71276467796	-114.7691216566	-170.2698487873	
6832	-97.01432060427	-114.8619570524	-170.1964628644	
6833	-97.01432060427	-114.8619570524	-170.1964628644	
6834	-98.07994420208	-115.3406569527	-170.1881371144	
6835	-99.94864904287	-115.1259512235	-168.3043712816	
6836	-101.5699369545	-113.5701011672	-168.3043712816	
6837	-109.2862276637	-140.2265805337	-187.2197381491	
6838	-105.5222845645	-133.6206581429	-182.2088072774	
6839	-109.5135617636	-97.38488152126	-194.5128829778	
6840	-95.89405338454	-115.6242701471	-189.9296969236	
6841	-95.89405338454	-123.9845620394	-187.4316661722	
6842	-95.89405338454	-123.9845620394	-187.4316661722	
6843	-95.89405338454	-123.9845620394	-187.4316661722	
6844	-95.89405338454	-123.9845620394	-187.4316661722	
6845	-95.97017592765	-123.975565137	-187.23769886	
6846	-96.73449646324	-124.0711458957	-216.4493251037	
6847	-96.73449646324	-124.0711458957	-216.4493251037	
6848	-95.93758160298	-124.0690490533	-217.7964676666	
6849	-105.014839209	-140.2835819309	-217.7964676666	
6850	-105.014839209	-140.2835819309	-217.7964676666	
6851	-105.4080578544	-140.1317609546	-216.6478195771	
6852	-99.25783215497	-132.6321064836	-208.494478716	
6853	-99.25783215497	-132.6321064836	-208.494478716	
6854	-98.63836091517	-132.3018659801	-208.677122747	
6855	-98.63836091517	-132.3018659801	-208.677122747	
6856	-97.43621908375	-113.2548031507	-205.1484466758	
6857	-97.43621908375	-113.2548031507	-205.1484466758	
6858	-95.99399802376	-112.6304113115	-207.1410348922	
6859	-96.19902031381	-112.6747710966	-206.7003830226	
6860	-96.19902031381	-136.1535111519	-194.9602762721	
6861	-97.8083732489	-135.9150073869	-193.5432496643	
6862	-95.54976107977	-136.9355108175	-196.5666347336	
6863	-102.0450984281	-107.6819207227	-196.5243567683	
6864	-102.0126066038	-107.7853416504	-197.6251627358	
6865	-102.0126066038	-107.7853416504	-197.6251627358	
6866	-101.968820886	-122.5479765867	-197.0956912343	
6867	-110.5706932432	-95.37862504467	-196.5067649838	
6868	-110.6195065381	-95.46593887973	-196.3516699514	
6869	-103.0141162289	-117.5268225419	-204.5221016022	
6870	-102.9835402936	-117.5153176002	-204.6226037498	
6871	-117.5153176002	-102.9835402936	-204.6226037498	
6872	-112.5774105857	-111.6020657935	-203.0572349629	
6873	-114.2852695131	-121.8587066546	-205.2519555118	
6874	-105.4498935782	-128.3205611706	-202.8315081136	
6875	-101.2790222768	-128.675609523	-189.6147559139	
6876	-101.6393079036	-128.8927924363	-189.4786021757	
6877	-98.61926852155	-127.3168488309	-191.9728607821	
6878	-98.61926852155	-127.3168488309	-191.9728607821	
6879	-118.2721440523	-105.721459929	-217.3328190576	
6880	-106.59099053	-106.0093761914	-218.0879976726	
6881	-98.47078568629	-110.0981473437	-212.690118414	
6882	-98.47078568629	-110.0981473437	-212.690118414	
6883	-110.0981473437	-98.47078568629	-212.690118414	
6884	-98.47078568629	-110.0981473437	-212.690118414	
6885	-103.645216126	-120.1027827716	-199.7979035621	
6886	-103.645216126	-120.1027827716	-199.7979035621	
6887	-106.0093761914	-102.1662588638	-209.6393987282	
6888	-103.5838286818	-111.3742585985	-210.8072237584	
6889	-103.5838286818	-111.3742585985	-210.8072237584	
6890	-108.0239352836	-106.3065448298	-210.367013648	
6891	-106.3065448298	-108.0239352836	-210.367013648	
6892	-103.1969455532	-106.6780851984	-208.864442774	
6893	-103.1338927587	-106.6780851984	-216.7313042492	
6894	-108.5767441256	-103.3707524875	-216.7313042492	
6895	-105.5258208483	-108.2981916949	-224.9661286576	
6896	-108.5024020756	-105.7501110105	-224.469038126	
6897	-108.5024020756	-105.7501110105	-224.469038126	
6898	-115.665491422	-109.3962750392	-218.0839194428	
6899	-115.564362781	-113.4477323032	-217.61141234	
6900	-113.4477323032	-115.564362781	-217.61141234	
6901	-114.4669191747	-114.8110854674	-217.3416880649	
6902	-107.0918096177	-117.9870473712	-217.3416880649	
6903	-98.86219874323	-111.821528049	-210.9326515515	
6904	-110.7855815	-99.40340286572	-211.5804423865	
6905	-109.0113550801	-102.989693855	-217.703657014	
6906	-102.6363643325	-99.25389157519	-217.703657014	
6907	-104.7989867423	-118.3865114421	-217.703657014	
6908	-105.2052521616	-117.1695649015	-218.1590671226	
6909	-117.3614780529	-105.3188521226	-217.3139909721	
