Sweep	g
3657	12.7005
3658	7.69354
3659	7.69354
3660	7.69354
3661	15.9969
3662	15.9969
3663	15.9969
3664	15.9969
3665	8.83201
3666	8.83201
3667	8.94915
3668	9.39438
3669	9.39438
3670	9.39438
3671	9.39438
3672	8.82825
3673	8.82825
3674	8.82825
3675	11.9959
3676	12.4854
3677	12.4854
3678	11.7287
3679	11.7287
3680	8.94565
3681	11.3756
3682	12.5666
3683	12.5666
3684	8.35083
3685	8.35083
3686	8.35083
3687	8.35083
3688	8.35083
3689	9.37012
3690	12.4172
3691	12.4172
3692	12.4172
3693	12.4172
3694	12.4172
3695	12.4172
3696	12.4172
3697	12.4172
3698	8.16909
3699	12.7905
3700	12.7905
3701	12.7905
3702	12.7905
3703	12.7905
3704	12.5391
3705	14.5002
3706	12.3397
3707	15.1861
3708	15.1861
3709	15.1861
3710	15.1861
3711	17.6588
3712	15.0975
3713	15.8622
3714	15.8622
3715	9.82877
3716	13.6375
3717	13.6375
3718	13.6375
3719	13.6375
3720	10.2771
3721	10.2771
3722	10.2771
3723	10.2771
3724	10.2771
3725	10.2771
3726	17.0612
3727	9.25447
3728	9.25447
3729	9.25447
3730	9.25447
3731	9.25447
3732	9.25447
3733	12.9928
3734	10.7799
3735	8.51019
3736	8.51019
3737	11.7753
3738	11.7753
3739	11.7753
3740	11.7753
3741	11.7753
3742	11.7753
3743	8.72084
3744	11.1969
3745	9.41113
3746	12.9023
3747	12.9023
3748	13.0881
3749	13.0881
3750	13.0881
3751	10.0737
3752	10.0737
3753	10.0737
3754	10.0737
3755	10.0737
3756	8.50559
3757	8.50559
3758	8.50559
3759	8.50559
3760	8.50559
3761	8.50559
3762	7.55396
3763	7.55396
3764	7.55396
3765	7.55396
3766	7.55396
3767	9.74467
3768	9.74467
3769	9.74467
3770	9.74467
3771	9.74467
3772	9.62744
3773	9.62744
3774	9.85881
3775	9.85881
3776	11.8248
3777	11.8248
3778	11.8248
3779	11.8248
3780	11.8248
3781	14.9599
3782	14.9599
3783	14.9599
3784	14.9599
3785	14.9599
3786	14.9599
3787	10.406
3788	10.406
3789	12.4151
3790	12.4151
3791	9.30822
3792	9.30822
3793	9.30822
3794	9.30822
3795	9.30822
3796	9.30822
3797	9.25629
3798	9.25629
3799	9.24736
3800	9.24736
3801	9.54286
3802	9.1156
3803	11.6621
3804	11.6621
3805	11.6621
3806	11.6621
3807	11.6621
3808	11.2993
3809	12.8495
3810	12.8495
3811	14.859
3812	14.859
3813	14.859
3814	14.859
3815	14.859
3816	14.859
3817	9.4788
3818	9.4788
3819	9.78647
3820	11.9413
3821	12.3484
3822	12.3484
3823	9.45214
3824	13.1783
3825	13.1783
3826	11.7924
3827	11.7924
3828	11.7924
3829	19.7961
3830	17.3545
3831	17.3545
3832	8.57744
3833	9.02056
3834	9.02056
3835	10.7305
3836	10.7305
3837	15.4854
3838	12.7693
3839	12.7693
3840	12.7693
3841	12.7693
3842	12.7693
3843	12.7693
3844	12.7693
3845	10.43
3846	10.43
3847	10.43
3848	10.43
3849	10.43
3850	10.1921
3851	10.679
3852	10.679
3853	12.1862
3854	12.1862
3855	12.9721
3856	9.20184
3857	13.0807
3858	13.0807
3859	11.7312
3860	11.7312
3861	11.8508
3862	11.8508
3863	10.5049
3864	8.84703
3865	8.84703
3866	8.84703
3867	8.74587
3868	8.74587
3869	8.74587
3870	8.74587
3871	10.2864
3872	10.2864
3873	10.0081
3874	12.6353
3875	12.6353
3876	12.6353
3877	12.6353
3878	8.26492
3879	10.1398
3880	10.1398
3881	9.30866
3882	8.58136
3883	9.65298
3884	8.25536
3885	8.9824
3886	8.9824
3887	11.3757
3888	11.1056
3889	11.1056
3890	11.1056
3891	11.1056
3892	11.1056
3893	11.1056
3894	12.6319
3895	12.6643
3896	13.2482
3897	11.1578
3898	11.1578
3899	11.1578
3900	11.1947
3901	11.1947
3902	11.1947
3903	8.63802
3904	10.9757
3905	10.9757
3906	6.70937
3907	13.3755
3908	8.15478
3909	8.15478
3910	8.88739
3911	8.88739
3912	8.88739
3913	10.5671
3914	10.6257
3915	10.6257
3916	10.6257
3917	10.6257
3918	10.6257
3919	10.6257
3920	10.6257
3921	10.6257
3922	12.2958
3923	12.2958
3924	12.2958
3925	12.2958
3926	12.2958
3927	12.1024
3928	12.1024
3929	12.319
3930	12.319
3931	13.4484
3932	13.0261
3933	8.04051
3934	12.0709
3935	12.0709
3936	11.7515
3937	7.18076
3938	7.41308
3939	7.41308
3940	7.94384
3941	14.1363
3942	14.1363
3943	15.1348
3944	15.4037
3945	15.4037
3946	15.4037
3947	17.3788
3948	17.3788
3949	17.3788
3950	12.1554
3951	12.1554
3952	12.1554
3953	10.9395
3954	10.9395
3955	10.9395
3956	10.9395
3957	10.0866
3958	10.0866
3959	10.0866
3960	11.2289
3961	11.2289
3962	11.2289
3963	11.2289
3964	8.95049
3965	8.95049
3966	14.7862
3967	14.7862
3968	14.7862
3969	14.7862
3970	14.7862
3971	13.4203
3972	13.4203
3973	13.4203
3974	13.4203
3975	13.4203
3976	13.4203
3977	13.4203
3978	13.4203
3979	13.4203
3980	13.4203
3981	13.4977
3982	10.3728
3983	10.3728
3984	10.3728
3985	10.3728
3986	10.3728
3987	10.3728
3988	10.3728
3989	10.3728
3990	10.3728
3991	10.3728
3992	10.3728
3993	10.3728
3994	10.3728
3995	10.3728
3996	11.5796
3997	11.5796
3998	11.5796
3999	11.5796
4000	11.5796
4001	11.5796
4002	8.89872
4003	8.89872
4004	8.89872
4005	8.89872
4006	13.9954
4007	9.34748
4008	9.34748
4009	13.4265
4010	13.4265
4011	11.7444
4012	11.7444
4013	11.7444
4014	11.7444
4015	11.7444
4016	11.7444
4017	11.7444
4018	11.7444
4019	11.7444
4020	9.74437
4021	11.1436
4022	12.3825
4023	12.3825
4024	9.4857
4025	9.4857
4026	9.24257
4027	9.24257
4028	12.2355
4029	12.2355
4030	12.2355
4031	11.6753
4032	11.6753
4033	11.4855
4034	13.6645
4035	6.76362
4036	10.8845
4037	10.8845
4038	11.1884
4039	11.1884
4040	11.1884
4041	13.2904
4042	8.42094
4043	12.0826
4044	11.1662
4045	11.1662
4046	11.1662
4047	11.1662
4048	14.6232
4049	13.1016
4050	13.1016
4051	11.4433
4052	11.4433
4053	11.4433
4054	14.0597
4055	14.2383
4056	14.2383
4057	13.9401
4058	13.9401
4059	15.3977
4060	15.3977
4061	11.8684
4062	13.2227
4063	13.2227
4064	13.1252
4065	13.1252
4066	13.1252
4067	13.1252
4068	13.1252
4069	13.1252
4070	11.5842
4071	11.5842
4072	11.5842
4073	11.2102
4074	11.2102
4075	11.2102
4076	11.2102
4077	12.3532
4078	12.3532
4079	12.3532
4080	12.3532
4081	15.4409
4082	8.69119
4083	8.21143
4084	8.21143
4085	8.21143
4086	13.5638
4087	10.6211
4088	10.6211
4089	8.51654
4090	8.96349
4091	14.5623
4092	13.2045
4093	12.8884
4094	8.92546
4095	9.97692
4096	11.002
4097	11.002
4098	11.7117
4099	11.6106
4100	11.6106
4101	11.6106
4102	10.7229
4103	9.06881
4104	9.4237
4105	9.4237
4106	11.7752
4107	11.7752
4108	11.7752
4109	11.7752
4110	11.7752
4111	10.8321
4112	10.8321
4113	10.8321
4114	10.8321
4115	10.8321
4116	10.8321
4117	10.8321
4118	10.8321
4119	10.8321
4120	10.8321
4121	10.8321
4122	10.8321
4123	10.8321
4124	12.0562
4125	12.0562
4126	12.0562
4127	10.0067
4128	14.3393
4129	14.3393
4130	14.3393
4131	14.3393
4132	12.4907
4133	12.0764
4134	11.9529
4135	13.5987
4136	13.5987
4137	13.5987
4138	12.097
4139	13.7507
4140	13.7507
4141	8.17146
4142	8.17146
4143	8.17146
4144	8.17146
4145	10.2807
4146	13.9186
4147	13.9186
4148	11.4822
4149	10.9897
4150	10.9897
4151	10.9897
4152	10.9897
4153	10.9897
4154	10.9897
4155	10.9897
4156	9.34262
4157	9.34262
4158	9.34262
4159	9.34262
4160	12.0324
4161	12.0324
4162	14.2158
4163	14.782
4164	14.782
4165	14.782
4166	11.3662
4167	12.54
4168	12.54
4169	12.54
4170	12.54
4171	12.54
4172	12.54
4173	12.54
4174	12.54
4175	12.54
4176	12.54
4177	12.54
4178	10.1955
4179	10.1955
4180	10.1305
4181	10.1305
4182	10.1305
4183	10.1305
4184	10.1305
4185	8.56959
4186	8.68801
4187	8.68801
4188	8.68801
4189	10.7338
4190	10.7338
4191	9.96413
4192	10.5991
4193	10.5991
4194	10.5991
4195	10.5991
4196	14.188
4197	13.6081
4198	7.99434
4199	10.8059
4200	10.8059
4201	10.8059
4202	13.0845
4203	13.0845
4204	13.0845
4205	13.0845
4206	15.1202
4207	15.1202
4208	15.1202
4209	9.98202
4210	9.98202
4211	10.4126
4212	10.4126
4213	10.4126
4214	14.3618
4215	14.0571
4216	14.0571
4217	14.0571
4218	14.0571
4219	9.9453
4220	9.9453
4221	11.503
4222	11.503
4223	11.4549
4224	9.28235
4225	13.1561
4226	9.98687
4227	9.98687
4228	9.98687
4229	9.98687
4230	10.569
4231	10.569
4232	10.569
4233	10.9312
4234	8.10893
4235	8.10893
4236	8.10893
4237	8.10893
4238	14.6402
4239	14.6402
4240	9.13853
4241	12.7201
4242	12.7201
4243	12.7201
4244	12.7201
4245	12.7201
4246	12.7201
4247	13.5798
4248	9.49017
4249	9.49017
4250	9.49017
4251	9.49017
4252	10.0215
4253	10.0215
4254	10.0215
4255	11.1887
4256	11.1887
4257	11.1887
4258	16.2215
4259	15.6206
4260	11.7444
4261	9.71064
4262	9.71064
4263	9.32393
4264	14.4282
4265	7.85786
4266	8.56342
4267	9.38727
4268	7.75586
4269	7.75586
4270	5.80859
4271	5.80859
4272	7.07106
4273	7.07106
4274	8.44823
4275	8.44823
4276	11.3532
4277	11.3532
4278	11.3532
4279	11.3532
4280	10.1299
4281	8.60536
4282	8.60536
4283	13.0524
4284	13.0524
4285	12.2829
4286	12.2829
4287	12.2829
4288	10.7205
4289	10.7205
4290	10.7205
4291	13.7739
4292	13.7739
4293	13.7739
4294	16.0464
4295	13.173
4296	13.173
4297	14.7333
4298	14.7333
4299	13.4999
4300	12.3237
4301	10.973
4302	10.973
4303	14.4951
4304	14.4951
4305	8.84443
4306	8.84443
4307	8.84443
4308	8.84443
4309	10.5016
4310	10.5016
4311	10.5016
4312	10.5016
4313	10.5016
4314	10.5016
4315	9.90871
4316	9.90871
4317	14.066
4318	14.066
4319	18.1673
4320	18.1673
4321	15.7522
4322	15.7522
4323	14.8575
4324	14.8575
4325	14.8575
4326	14.8575
4327	14.8575
4328	14.8575
4329	15.1088
4330	15.1088
4331	15.1088
4332	15.4223
4333	14.0963
4334	8.79378
4335	8.79378
4336	12.8972
4337	12.8972
4338	12.8972
4339	12.8972
4340	12.8972
4341	10.3169
4342	10.3169
4343	10.3169
4344	11.1969
4345	11.1969
4346	10.147
4347	10.147
4348	11.7597
4349	11.7597
4350	9.56257
4351	9.56257
4352	9.56257
4353	9.77326
4354	9.77326
4355	9.77326
4356	9.77326
4357	13.1645
4358	13.1645
4359	14.6258
4360	7.98147
4361	7.98147
4362	13.182
4363	9.32523
4364	10.0987
4365	9.96886
4366	11.3103
4367	11.3103
4368	11.3103
4369	11.3103
4370	10.3894
4371	10.3894
4372	11.8535
4373	11.8535
4374	11.8535
4375	8.88916
4376	8.88916
4377	8.88916
4378	14.8178
4379	14.8178
4380	14.8178
4381	14.8178
4382	14.8178
4383	16.2688
4384	15.3075
4385	10.7432
4386	10.7432
4387	14.4184
4388	14.4184
4389	14.1764
4390	14.1764
4391	14.7121
4392	7.57119
4393	14.0224
4394	14.0224
4395	9.30243
4396	9.30243
4397	13.4593
4398	13.4593
4399	9.85977
4400	9.85977
4401	9.85977
4402	9.85977
4403	9.85977
4404	9.85977
4405	9.85977
4406	9.85977
4407	9.85977
4408	9.85977
4409	9.85977
4410	9.85977
4411	9.85977
4412	9.85977
4413	9.74345
4414	9.74345
4415	9.74345
4416	9.46741
4417	8.47591
4418	8.47591
4419	8.47591
4420	8.47591
4421	10.2632
4422	10.2632
4423	10.2632
4424	10.2632
4425	10.8611
4426	10.8611
4427	10.8611
4428	10.8611
4429	9.311
4430	10.7249
4431	10.7249
4432	10.7249
4433	13.6792
4434	10.1631
4435	10.1631
4436	11.4265
4437	11.7575
4438	10.1228
4439	10.3201
4440	11.3955
4441	11.3955
4442	17.7194
4443	17.7194
4444	17.7194
4445	17.7194
4446	11.5373
4447	11.9847
4448	11.9847
4449	11.9847
4450	11.9847
4451	11.9847
4452	10.9552
4453	10.0169
4454	9.22145
4455	9.22145
4456	11.4238
4457	10.8377
4458	10.8377
4459	13.4754
4460	12.3653
4461	12.3653
4462	12.3653
4463	11.5118
4464	11.1085
4465	11.1085
4466	11.1085
4467	13.544
4468	13.544
4469	13.4335
4470	11.7362
4471	11.7362
4472	11.7362
4473	11.5058
4474	11.5058
4475	11.5058
4476	16.5382
4477	13.3974
4478	11.2745
4479	14.3822
4480	14.3822
4481	14.3822
4482	14.3822
4483	14.3822
4484	14.3822
4485	14.3822
4486	14.3822
4487	14.3822
4488	16.1089
4489	16.1089
4490	16.1089
4491	18.4614
4492	15.6125
4493	15.6125
4494	15.6125
4495	15.6125
4496	15.6125
4497	15.6125
4498	15.6125
4499	11.9052
4500	11.9052
4501	11.9052
4502	9.91634
4503	9.91634
4504	9.91634
4505	16.9439
4506	16.9439
4507	16.9439
4508	13.9598
4509	13.8126
4510	12.3667
4511	12.3667
4512	12.3667
4513	12.833
4514	12.833
4515	13.2714
4516	11.3242
4517	11.3242
4518	11.3242
4519	11.3242
4520	11.3242
4521	12.2022
4522	12.2022
4523	16.289
4524	12.2513
4525	12.2513
4526	14.8766
4527	14.8766
4528	14.8624
4529	14.8624
4530	12.9051
4531	12.9051
4532	14.4172
4533	14.4172
4534	14.4172
4535	14.4172
4536	18.9184
4537	20.1529
4538	20.1529
4539	23.3303
4540	12.5807
4541	12.5807
4542	12.5807
4543	14.683
4544	10.4447
4545	10.8716
4546	9.61525
4547	9.41487
4548	12.9913
4549	13.2132
4550	14.9723
4551	14.9723
4552	14.9723
4553	12.1109
4554	12.1109
4555	12.1109
4556	12.1109
4557	12.1109
4558	14.7129
4559	12.6257
4560	12.6257
4561	12.7271
4562	12.7271
4563	12.3423
4564	11.4671
4565	10.989
4566	10.7432
4567	11.353
4568	15.5167
4569	12.8942
4570	10.1977
4571	10.1977
4572	10.1977
4573	12.098
4574	12.098
4575	13.922
4576	13.9294
4577	15.7362
4578	14.8569
4579	16.3419
4580	17.2041
4581	17.2041
4582	12.817
4583	12.817
4584	13.7906
4585	15.2919
4586	15.2919
4587	15.2919
4588	15.2919
4589	15.2919
4590	15.2919
4591	13.3657
4592	13.3657
4593	15.4252
4594	15.4252
4595	11.7611
4596	11.0895
4597	11.0895
4598	11.0895
4599	12.6101
4600	11.5848
4601	11.5848
4602	8.0243
4603	10.0592
4604	10.0592
4605	12.7859
4606	11.5696
4607	11.5696
4608	11.5696
4609	11.5696
4610	18.0665
4611	20.2953
4612	20.7065
4613	20.3383
4614	20.3383
4615	14.4708
4616	14.4708
4617	14.4708
4618	14.4708
4619	15.7212
4620	15.7212
4621	16.1971
4622	16.1971
4623	16.1971
4624	15.2986
4625	13.3433
4626	13.3433
4627	13.3433
4628	13.3433
4629	13.3433
4630	15.3799
4631	15.3799
4632	14.6252
4633	14.6252
4634	16.1416
4635	16.1416
4636	16.1416
4637	15.7435
4638	15.7435
4639	19.1954
4640	19.1954
4641	12.1537
4642	14.2574
4643	14.2574
4644	17.6417
4645	17.6417
4646	16.2044
4647	16.2044
4648	16.2044
4649	11.5461
4650	11.5461
4651	11.5461
4652	12.8774
4653	12.8774
4654	9.41507
4655	8.94649
4656	10.2152
4657	8.36641
4658	8.36641
4659	8.36641
4660	15.8793
4661	16.8194
4662	16.8194
4663	22.081
4664	22.081
4665	23.1786
4666	25.104
4667	25.104
4668	25.104
4669	16.2715
4670	8.74811
4671	8.74811
4672	8.74811
4673	8.74811
4674	8.74811
4675	8.74811
4676	8.74811
4677	8.23196
4678	12.4246
4679	12.4246
4680	17.7791
4681	14.4991
4682	13.5852
4683	10.1648
4684	9.91573
4685	9.91573
4686	9.91573
4687	9.75134
4688	9.75134
4689	8.76764
4690	8.76764
4691	12.0647
4692	12.0647
4693	18.0111
4694	18.0111
4695	16.9112
4696	16.9112
4697	10.3945
4698	15.5913
4699	7.63085
4700	7.63085
4701	7.63085
4702	7.63085
4703	7.63085
4704	7.63085
4705	15.1284
4706	15.1284
4707	12.6801
4708	12.6801
4709	12.6801
4710	11.7913
4711	11.7913
4712	11.7913
4713	11.7913
4714	11.7913
4715	11.7913
4716	11.7913
4717	11.7913
4718	10.508
4719	12.3896
4720	12.3896
4721	12.3896
4722	13.5348
4723	12.7616
4724	12.7616
4725	12.7616
4726	10.5198
4727	10.5198
4728	10.5198
4729	10.5198
4730	13.4853
4731	12.5825
4732	12.5825
4733	12.5825
4734	10.8971
4735	10.8971
4736	11.3334
4737	11.3334
4738	11.3334
4739	11.3334
4740	11.3334
4741	11.0052
4742	9.86662
4743	9.86662
4744	9.86662
4745	9.86662
4746	9.86662
4747	9.86662
4748	8.825
4749	8.825
4750	8.825
4751	14.9556
4752	16.1298
4753	16.1298
4754	16.1298
4755	16.1298
4756	16.1298
4757	16.1298
4758	13.6743
4759	13.6743
4760	11.6716
4761	16.5875
4762	14.9796
4763	14.2477
4764	14.2477
4765	14.2477
4766	14.2477
4767	14.2477
4768	14.2477
4769	14.2477
4770	14.2477
4771	14.2477
4772	11.8027
4773	11.8027
4774	11.5319
4775	11.5319
4776	11.5319
4777	7.97122
4778	8.15071
4779	8.15071
4780	7.41497
4781	12.0712
4782	12.0712
4783	12.0712
4784	12.0712
4785	11.611
4786	11.611
4787	12.7093
4788	14.1768
4789	14.1768
4790	8.72878
4791	8.72878
4792	8.16237
4793	8.16237
4794	8.16237
4795	8.16237
4796	8.16237
4797	8.84874
4798	8.84874
4799	8.84874
4800	8.84874
4801	10.3667
4802	10.3667
4803	11.9888
4804	11.9888
4805	10.6472
4806	10.2551
4807	10.2551
4808	10.2551
4809	10.2551
4810	10.2551
4811	13.6726
4812	13.6726
4813	15.4118
4814	12.107
4815	12.107
4816	16.2282
4817	16.2282
4818	16.2282
4819	14.9634
4820	13.9781
4821	11.661
4822	11.661
4823	15.612
4824	15.612
4825	15.612
4826	15.612
4827	15.612
4828	15.612
4829	15.612
4830	15.369
4831	15.369
4832	13.2069
4833	13.2069
4834	13.2069
4835	10.8696
4836	10.8696
4837	14.6516
4838	9.39745
4839	9.39745
4840	9.39745
4841	9.39745
4842	10.4811
4843	9.73847
4844	9.73847
4845	10.2496
4846	12.2306
4847	11.2729
4848	11.2729
4849	12.983
4850	13.9588
4851	13.9588
4852	13.9588
4853	9.19024
4854	9.19024
4855	9.19024
4856	12.1208
4857	12.1208
4858	12.6838
4859	12.0324
4860	12.0324
4861	15.1404
4862	15.7461
4863	13.9681
4864	13.9681
4865	13.9681
4866	13.9681
4867	13.9681
4868	13.9681
4869	13.9681
4870	13.9681
4871	13.9681
4872	13.9681
4873	9.99509
4874	9.99509
4875	9.99509
4876	11.9155
4877	8.78561
4878	8.72164
4879	8.72164
4880	8.72164
4881	9.21984
4882	9.21984
4883	11.7284
4884	11.7284
4885	11.7284
4886	11.7284
4887	11.7284
4888	10.3935
4889	10.3935
4890	10.3935
4891	10.3935
4892	11.0342
4893	11.0342
4894	11.0342
4895	11.8375
4896	11.8375
4897	11.8375
4898	11.8375
4899	11.8375
4900	11.8375
4901	10.4249
4902	10.4249
4903	10.671
4904	10.4169
4905	8.57687
4906	8.57687
4907	8.57687
4908	9.53492
4909	12.9919
4910	12.9919
4911	12.9919
4912	12.9919
4913	12.9919
4914	11.3446
4915	11.3446
4916	11.3446
4917	11.3446
4918	11.3446
4919	11.2208
4920	11.2208
4921	11.2208
4922	9.46001
4923	9.71633
4924	9.71633
4925	13.3908
4926	13.3908
4927	12.0246
4928	12.0246
4929	15.6465
4930	15.6465
4931	10.7172
4932	11.6949
4933	9.6537
4934	9.6537
4935	10.3846
4936	12.9361
4937	12.9361
4938	15.0726
4939	15.0726
4940	15.0726
4941	15.0726
4942	15.0726
4943	10.5847
4944	11.5303
4945	11.5303
4946	11.5303
4947	12.2313
4948	12.5684
4949	12.1544
4950	12.1544
4951	9.71498
4952	9.42618
4953	9.42618
4954	8.86992
4955	8.86992
4956	8.57782
4957	8.57782
4958	8.57782
4959	12.264
4960	6.24694
4961	6.59712
4962	6.59712
4963	6.59712
4964	6.59712
4965	6.52891
4966	6.52891
4967	13.7852
4968	13.7852
4969	13.7852
4970	13.7852
4971	7.6444
4972	7.6444
4973	7.78734
4974	7.78734
4975	9.75155
4976	11.4323
4977	11.4323
4978	12.3661
4979	11.5442
4980	11.5442
4981	12.718
4982	12.718
4983	12.718
4984	12.9098
4985	12.9098
4986	12.9098
4987	14.6601
4988	14.6601
4989	14.6601
4990	18.2509
4991	13.7158
4992	10.0962
4993	16.0748
4994	14.4623
4995	12.3365
4996	8.04479
4997	8.04479
4998	12.02
4999	9.21502
5000	10.7477
5001	8.57991
5002	8.36056
5003	10.2094
5004	10.2094
5005	10.2094
5006	10.2094
5007	10.2094
5008	9.93061
5009	10.0465
5010	10.0465
5011	10.0465
5012	9.68337
5013	12.4083
5014	12.4083
5015	11.6092
5016	9.70823
5017	9.6636
5018	9.6636
5019	9.6636
5020	10.0559
5021	10.0559
5022	12.4028
5023	9.17693
5024	8.64053
5025	8.79873
5026	8.79873
5027	9.01051
5028	9.01051
5029	9.01051
5030	9.01051
5031	9.74812
5032	9.74812
5033	9.74812
5034	10.0611
5035	10.0611
5036	10.0611
5037	10.0611
5038	10.0611
5039	12.7586
5040	10.7406
5041	10.7406
5042	10.7406
5043	10.337
5044	10.337
5045	10.337
5046	10.337
5047	10.337
5048	8.6962
5049	13.5791
5050	15.8346
5051	15.2838
5052	10.4714
5053	8.16527
5054	7.83948
5055	7.83948
5056	7.83948
5057	7.83948
5058	11.3283
5059	11.1228
5060	11.1228
5061	11.5022
5062	11.5022
5063	11.287
5064	11.287
5065	11.287
5066	7.85914
5067	7.31717
5068	11.855
5069	13.0769
5070	13.0769
5071	13.0769
5072	13.0769
5073	13.0769
5074	11.5854
5075	14.4861
5076	10.4629
5077	10.4629
5078	10.4629
5079	10.4629
5080	9.16074
5081	10.3837
5082	10.3837
5083	11.0605
5084	11.0605
5085	9.69585
5086	12.4108
5087	17.904
5088	14.7962
5089	9.70184
5090	9.70184
5091	9.70184
5092	9.70184
5093	9.70184
5094	9.70184
5095	9.70184
5096	9.70184
5097	13.2086
5098	13.2086
5099	13.2086
5100	12.2784
5101	10.7574
5102	10.7574
5103	10.9073
5104	10.9073
5105	10.8027
5106	13.1715
5107	11.248
5108	11.1944
5109	13.2037
5110	10.0099
5111	10.0099
5112	9.45021
5113	11.5912
5114	11.5912
5115	11.5912
5116	11.5912
5117	11.5912
5118	11.5912
5119	11.5912
5120	11.5912
5121	14.9235
5122	14.9235
5123	14.9235
5124	14.9235
5125	14.9235
5126	14.9235
5127	14.9859
5128	10.8938
5129	10.8938
5130	10.8938
5131	10.8938
5132	10.8938
5133	13.5047
5134	13.5047
5135	12.355
5136	10.3191
5137	7.73689
5138	7.73689
5139	6.85092
5140	6.85092
5141	11.6784
5142	12.5513
5143	11.1994
5144	11.1994
5145	11.1994
5146	11.1994
5147	11.1994
5148	11.1994
5149	11.1994
5150	11.1994
5151	11.1994
5152	11.1994
5153	13.4944
5154	13.4944
5155	13.4944
5156	13.4944
5157	13.4944
5158	13.4944
5159	13.4944
5160	13.4944
5161	11.4188
5162	12.5574
5163	12.5574
5164	12.5574
5165	12.5574
5166	12.5574
5167	12.5574
5168	12.5574
5169	8.74268
5170	8.74268
5171	9.99746
5172	9.99746
5173	9.99746
5174	9.99746
5175	9.99746
5176	9.99746
5177	9.99746
5178	9.99746
5179	10.9847
5180	10.9847
5181	10.9847
5182	10.9847
5183	10.9847
5184	10.9847
5185	9.68286
5186	9.68286
5187	9.68286
5188	9.68286
5189	9.68286
5190	9.68286
5191	9.68286
5192	9.68286
5193	9.68286
5194	9.68286
5195	9.68286
5196	9.68286
5197	7.96654
5198	7.96654
5199	7.96654
5200	7.96654
5201	6.87053
5202	10.3461
5203	9.67576
5204	9.67576
5205	9.67576
5206	9.67576
5207	8.70654
5208	7.45383
5209	7.45383
5210	7.45383
5211	7.45383
5212	7.45383
5213	7.45383
5214	7.45383
5215	9.76453
5216	8.76356
5217	13.432
5218	13.432
5219	13.432
5220	13.132
5221	13.132
5222	13.132
5223	13.132
5224	12.7778
5225	12.7778
5226	12.1585
5227	12.1585
5228	12.1585
5229	12.1585
5230	12.1585
5231	12.4743
5232	12.4743
5233	12.4743
5234	12.4743
5235	13.6696
5236	9.24951
5237	13.6802
5238	13.6802
5239	8.94365
5240	8.94365
5241	8.60123
5242	8.60123
5243	8.60123
5244	9.96023
5245	9.96023
5246	9.96023
5247	9.96023
5248	9.96023
5249	9.96023
5250	10.6726
5251	7.99475
5252	9.18226
5253	8.80537
5254	8.87825
5255	7.02223
5256	10.1405
5257	10.749
5258	10.749
5259	10.749
5260	10.749
5261	10.749
5262	10.749
5263	10.749
5264	10.749
5265	7.49922
5266	12.3817
5267	10.0382
5268	10.0382
5269	10.7813
5270	10.7813
5271	10.3913
5272	10.3913
5273	10.3913
5274	10.3913
5275	10.3913
5276	10.3913
5277	10.3913
5278	10.1525
5279	10.1525
5280	11.8935
5281	7.70815
5282	7.70815
5283	10.7056
5284	10.7056
5285	10.7056
5286	10.7056
5287	10.7056
5288	9.82453
5289	9.82453
5290	9.82453
5291	9.82453
5292	9.82453
5293	9.82453
5294	7.00133
5295	10.0364
5296	10.0364
5297	10.0364
5298	12.5401
5299	10.3609
5300	10.3609
5301	11.4044
5302	11.4044
5303	11.5375
5304	10.592
5305	8.96629
5306	8.96629
5307	8.96629
5308	8.12362
5309	8.12362
5310	8.12362
5311	13.0967
5312	10.8401
5313	10.8401
5314	10.8401
5315	11.5501
5316	11.5501
5317	11.5501
5318	13.0899
5319	11.3802
5320	11.3802
5321	11.3802
5322	12.4265
5323	8.37181
5324	12.7606
5325	10.7917
5326	14.9984
5327	14.3181
5328	10.5901
5329	10.5901
5330	11.9915
5331	11.9915
5332	10.8783
5333	11.8472
5334	11.8472
5335	11.8472
5336	11.8472
5337	11.6551
5338	12.4437
5339	12.0323
5340	12.0323
5341	12.0323
5342	12.0323
5343	12.0323
5344	12.0323
5345	12.0323
5346	10.624
5347	7.73921
5348	7.65806
5349	11.0053
5350	10.2226
5351	10.2226
5352	10.2226
5353	12.5784
5354	12.5784
5355	12.5784
5356	12.5784
5357	15.0135
5358	14.7972
5359	12.3298
5360	12.3298
5361	12.3298
5362	12.3298
5363	12.3298
5364	12.3298
5365	16.7729
5366	16.7729
5367	14.5659
5368	14.5659
5369	11.8044
5370	11.8044
5371	10.891
5372	11.6476
5373	11.409
5374	11.409
5375	9.82273
5376	9.82273
5377	9.82273
5378	10.377
5379	6.49068
5380	6.49068
5381	9.22646
5382	10.7463
5383	11.8857
5384	11.8857
5385	8.64415
5386	8.64415
5387	9.49457
5388	10.3122
5389	10.3122
5390	10.3122
5391	10.3122
5392	10.3122
5393	9.63793
5394	9.63793
5395	7.42129
5396	9.06192
5397	9.06192
5398	12.0017
5399	12.0017
5400	12.0017
5401	12.0017
5402	12.0017
5403	8.37331
5404	8.80097
5405	10.1706
5406	10.7176
5407	10.7176
5408	10.7176
5409	10.7176
5410	10.7176
5411	7.76762
5412	9.67425
5413	12.1044
5414	10.6149
5415	15.4949
5416	15.4949
5417	15.4949
5418	16.4562
5419	16.4562
5420	16.0417
5421	15.2567
